,Sample ID,SampleType,DateTime Taken,Post Results,Public X,Public Y,Chloromethane (methyl chloride),Chloroethene (vinyl chloride),Bromomethane (methyl bromide),Chloroethane (ethyl chloride),Trichlorofluoromethane,Diethyl ether,"1,1-Dichloroethene",Acetone,Iodomethane,Carbon disulfide,3-Chloropropene (allyl chloride),Methylene chloride (DCM),"trans-1,2-Dichloroethene",Methyl tert-butyl ether (MTBE),"1,1-Dichloroethane","2,2-Dichloropropane","cis-1,2-Dichloroethene",2-Butanone (MEK),Methyl acrylate,Methacrylonitrile,Bromochloromethane,Tetrahydrofuran,Trichloromethane (chloroform),"1,1,1-Trichloroethane",1-Chlorobutane (butyl chloride),Carbon tetrachloride,"1,1-Dichloropropene",Benzene,"1,2-Dichloroethane",Trichloroethene,"1,2-Dichloropropane",Dibromomethane,Methyl methacrylate,Bromodichloromethane,2-Nitropropane,"cis-1,3-Dichloropropene",4-Methyl-2-pentanone (MIBK),Toluene,"trans-1,3-Dichloropropene",Ethyl methacrylate,"1,1,2-Trichloroethane",Tetrachloroethene,"1,3-Dichloropropane",2-Hexanone,Dibromochloromethane,"1,2-Dibromoethane (EDB)",Chlorobenzene,"1,1,1,2-Tetrachloroethane",Ethylbenzene,m/p-Xylene,o-Xylene,Styrene,Bromoform,Isopropylbenzene (cumene),Bromobenzene,"1,1,2,2-Tetrachloroethane","1,2,3-Trichloropropane (TCP)","trans-1,4-Dichloro-2-butene",n-Propylbenzene,2-Chlorotoluene,"1,3,5-Trimethylbenzene",4-Chlorotoluene,tert-Butylbenzene,Pentachloroethane,"1,2,4-Trimethylbenzene",1-Methylpropylbenzene (sec-butylbenzene),"1,3-Dichlorobenzene",4-Isopropyltoluene (p-cymene),"1,4-Dichlorobenzene",n-Butylbenzene,"1,2-Dichlorobenzene",Hexachloroethane,"1,2-Dibromo-3-chloropropane (DBCP)",Nitrobenzene,"1,2,4-Trichlorobenzene","Hexachloro-1,3-butadiene",Naphthalene,"1,2,3-Trichlorobenzene",Total Trihalomethanes
449,03-29-KDP-04,Tap Water,3/29/2024 13:35,,-156.3511649411479,20.70590924796627,,,,,,,,9.1735,,,,,,,,,,,,,,,1.8535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8535
450,03-29-KDP-05,Tap Water Filtered,3/29/2024 13:36,,-156.34831702928986,20.70606394929438,,,,,,,,9.5412,,,,,,,,,,,,,,,1.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0588
451,03-29-KDP-06,Tap Water,3/29/2024 14:19,,-156.34075458175374,20.71837860830117,,,,,,,,13.413,,,,,,,,,,,,,,,2.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5214
452,03-29-KDP-07,Tap Water Filtered,3/29/2024 14:20,,-156.33788227550878,20.71840402745703,,,,,,,,4.0988,,,,,,,,,,,,,,,2.3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3208
453,03-29-KDP-08,Tap Water,3/29/2024 14:28,,-156.33492837223446,20.723996519506123,,,,,,,,8.5205,,,,,,,,,,,,,,1.4956,1.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7981
454,03-29-KDP-09,Tap Water,3/29/2024 15:09,,-156.34113700008143,20.727440544569745,,,,,,,,8.5803,,,,,,,,,,,,,,,1.7401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7401
455,03-29-KDP-10,Tap Water Filtered,3/29/2024 15:10,,-156.337690525724,20.72725859043637,,,,,,,,12.2044,,,,,,,,,,,,,,,1.7623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7623
456,03-29-KDP-11,Tap Water,3/29/2024 15:32,,-156.3508711103851,20.708596825666785,,,,,,,,9.1354,,,,,,,,,,,,,,,1.8547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8547
457,03-29-KDP-12,Tap Water Filtered,3/29/2024 15:34,,-156.35065196154957,20.708517364227944,,,,,,,,6.0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
458,03-05-KDP-01,Tap Water,4/5/2024 15:36,,-156.30722859009066,20.772107747066805,,,,,,,,11.5514,,,,,,,,,,,,,,,1.7808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7808
459,03-05-KDP-02,Tap Water Filtered,4/5/2024 15:36,,-156.30809025754672,20.772076298656888,,,,,,,,8.5434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
460,03-05-KDP-03,Tap Water,4/5/2024 15:53,,-156.33564950096408,20.78236653971403,,,,,,,,13.901,,,,,,,,,,,,,,,60.4599,,,,,,,,,,,7.0218,,,,,,,,,,,2.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1327
461,03-05-KDP-05,Tap Water ,4/5/2024 16:44,,-156.37636552494305,20.69053184059648,,,,,,,,7.6763,,,,,,,,,,,,,,,1.7993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7993
462,03-05-KDP-06,Tap Water Filtered,4/5/2024 16:44,,-156.3790044720503,20.693990875705207,,,,,,,,14.8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
463,03-05-KDP-07,Tap Water Filtered ,4/5/2024 16:44,,-156.37613946727927,20.6938683929848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
464,03-05-KDP-08,Tap Water,4/5/2024 17:32,,-156.31225401644696,20.74793476171434,,,,,,,,16.5787,,,,,,,,,,,,,,,1.6754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6754
465,03-05-KDP-09,Tap Water Filtered,4/5/2024 17:32,,-156.3117209514902,20.750216544196444,,,,,,,,18.265,,,,,,,,,,,,,,,2.4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4759
466,03-05-KDP-10,Tap Water,4/5/2024 17:32,,-156.31212939061143,20.747975687255256,,,,,,,,7.6502,,,,,,,,,,,,,,,1.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7331
467,03-05-KDP-11,Tap Water Filtered,4/5/2024 17:32,,-156.31481134463203,20.750101711858637,,,,,,,,13.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
468,03-05-KDP-12,Tap Water,4/5/2024 18:00,,-156.34297815270688,20.722466796179692,,,,,,,,15.5772,,,,,,,,,,,,,,,1.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8314
469,03-05-KDP-13,Tap Water Filtered,4/5/2024 18:00,,-156.345669189013,20.72308778618733,,,,,,,,13.1837,,,,,,,,,,,,,,,1.9498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9498
470,4-11-24-JI-01,Tap Water,4/11/2024 9:36,,-156.67983574378107,20.892053404009985,,,,,,,,31.8144,,,,,,,,,,,,,,,17.9315,,,,,,,,,,,6.5972,,,,,,,,,,,5.6352,,,,,,,,4.7779,,,,,,,,,,,,,,,,,,,,,,,,,,34.9418
471,4-11-24-JI-02,Tap Water,4/11/2024 9:38,,-156.67986566207378,20.89222366808808,,,,,,,,9.4019,,,,,,,,,,,,,,,6.0674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0674
472,4-11-24-JI-03,Tap Water,4/11/2024 9:39,,-156.67968170978637,20.895275629532154,,,,,,,,15.8808,,,,,,,,,,,,,,1.0666,7.6734,,,,,,,,,6.1698,,,,,,,,,,,,,,,,,,,,,5.8167,,,,,,,,,,,,,,,,,,,,,,,,,,13.4901
473,4-11-24-JI-04,Tap Water,4/11/2024 9:40,,-156.68021035256194,20.89256192414586,,,,,,,,17.2499,,,,,,,,,,,,,,,7.6913,,,,,,,,,5.3198,,,,,,,,,,,,,,,,,,,,,5.1164,,,,,,,,,,,,,,,,,,,,,,,,,,12.8077
474,4-12-24-JI-01,Tap Water,4/12/2024,,,,,,,,,,,9.6233,,,,,,,,,,,,,,,8.8237,,,,,,,,,,,4.4847,,,,,,,,,,,3.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6602
475,4-12-24-JI-02,Tap Water,4/12/2024,,,,,,,,,,,20.0739,,,,,,,,,,,,,,,16.918,,,,,,,,,,,8.9773,,,,,,,,,,,6.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.900799999999997
476,4-12-KDP-01,Tap Water,4/12/2024 9:22,,-156.31621108597338,20.785335727372228,,,,,,,,21.0758,,,,,,,,,,,,,,,14.2275,,,,,,,,,,,2.7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0233
477,4-12-KDP-02,Tap Water Filtered,4/12/2024 9:22,,-156.32002882495226,20.78321549819594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
478,4-12-KDP-03,Tap Water,4/12/2024 9:22,,-156.32361168163345,20.78579306487915,,,,,,,,18.5049,,,,,,,,,,,,,,,17.9389,,,,,,,,,,,3.0213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9602
479,4-12-KDP-04,Tap Water Filtered,4/12/2024 9:22,,-156.3269739664975,20.78938933352344,,,,,,,,14.4722,,,,,,,,,,,,,,,3.1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1183
480,4-12-KDP-05,Tap Water,4/12/2024 9:22,,-156.32279994508482,20.80193788551069,,,,,,,,25.3978,,,,,,,,,,,,,,,25.2949,,,,,,,,,,,3.4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.767599999999998
481,04-15-KDP-01,Tap Water,4/15/2024 9:22,,-156.30750995853296,20.778220140105116,,,,,,,,8.3873,,,,,,,,,,,,,,,10.3614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3614
482,04-15-KDP-02,Tap Water Filtered,4/15/2024 9:23,,-156.30664529361314,20.77565547604244,,,,,,,,9.3459,,,,,,,,,,,,,,,10.8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8593
483,04-15-KDP-03,Tap Water Filtered,4/15/2024 9:24,,-156.31047825132495,20.77818427726014,,,,,,,,4.5412,,,,,,,,,,,,,,,6.8759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8759
484,04-20-KDP-01,Tap Water,4/20/2024 17:15,,-156.28176044279033,20.815832032760287,,,,,,,,11.5937,,,,,,,,,,,,,,,1.9657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9657
485,04-20-KDP-02,Tap Water Filtered,4/20/2024 17:15,,-156.2811464563241,20.81601395695734,,,,,,,,9.5979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
486,04-20-KDP-03,Tap Water Filtered,4/20/2024 17:15,,-156.28172229121284,20.81576437242645,,,,,,,,4.4948,,,,,,,,,,,,,,,1.4853,,,,,,,,,,,1.3333,,,,,,,,,,,1.6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4287
487,04-21-KDP-01,Tap Water,4/21/2024 13:56,,-156.28781359958828,20.81971326358493,,,,,,,,5.6921,,,,,,,,,,,,,,24.5011,2.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6135
488,04.26.KDP.01,Tap Water,4/26/2024 16:11,,-156.31626046807446,20.853890080630794,,,,,,,,15.0741,,,,,,,,,,,,,,,25.544,,,,,,,,,,,13.7079,,,,,,,,,,,12.5186,,,,,,,,2.297,,,,,,,,,,,,,,,,,,,,,,,,,,54.067499999999995
489,04.26.KDP.02,Tap Water,4/26/2024 16:30,,-156.30527624292435,20.86688879623461,,,,,,,,45.3413,,,,,,,,,,,,,,,2.5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5061
490,04.26.KDP.03,Tap Water,4/26/2024 16:53,,-156.29631069397206,20.825140944842627,,,,,,,,53.738,,,,,,,,,,,,,,,22.0298,,,,,,,,,,,2.3773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4071
491,04.26.KDP.04,Tap Water Filtered,4/26/2024 16:55,,-156.29582635770532,20.82480710302488,,,,,,,,28.5468,,,,,,,,,,,,,,,2.1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1194
492,04.26.KDP.05,Tap Water,4/26/2024 18:03,,-156.30675744146413,20.771088152119894,,,,,,,,24.9487,,,,,,,,,,,,,,,1.6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6867
493,04.26.KDP.06,Tap Water Filtered,4/26/2024 18:10,,-156.30426773054666,20.76836970474249,,,,,,,,10.2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
494,05-04-KDP-01,Tap Water Filtered,5/4/2024 16:32,,-156.3078291397816,20.77377192750836,,,,,,,,7.8898,,,,,,,,,,,,,,,33.1057,,,,,,,,,,,2.8049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9106
495,05-04-KDP-02,Tap Water,5/4/2024 16:32,,-156.30840806144508,20.77329324331409,,,,,,,,3.2945,,,,,,,,,,,,,,,34.1361,,,,,,,,,,,4.2459,,,,,,,,,,,1.0218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4038
496,05-04-KDP-03,Tap Water,5/4/2024 17:12,,-156.34237870529577,20.76490240054533,,,,,,,,3.7539,,,,,,,,,,,,,,,35.0563,,,,,,,,,,,3.9487,,,,,,,,,,,1.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1537
497,05-04-KDP-04,Tap Water Filtered,5/4/2024 17:13,,-156.34465723578552,20.767876707796404,,,,,,,,,,,,,,,,,,,,,,,1.3197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3197
498,05-04-KDP-05,Tap Water,5/4/2024 18:01,,-156.3122415215632,20.78076172682864,,,,,,,,11.7293,,,,,,,,,,,,,,,52.3095,,,,,,,,,,,5.3247,,,,,,,,,,,1.1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7613
499,05-04-KDP-06,Tap Water Filtered,5/4/2024 18:02,,-156.31292258889988,20.781321146801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
500,05-06-KDP-01,Tap Water,5/5/2024 9:42,,-156.307339219102,20.775077693263817,,,,,,,,,,,,,,,,,,,,,,1.8314,14.7754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7754
501,05-06-KDP-02,Tap Water Filtered,5/5/2024 9:42,,-156.30969289414963,20.77499815428562,,,,,,,,2.5926,,,,,,,,,,,,,,,14.8653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8653
502,05-06-KDP-03,Tap Water Filtered,5/5/2024 9:42,,-156.3067199708017,20.77509855400829,,,,,,,,2.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
503,06-07-KDP-01,Tap Water,6/7/2024 11:00,,-156.34560042117585,20.725520839163845,,,,,,,,20.4755,,,,,,,,,,,,,,,48.7448,,,,,,,,,,,3.9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.702999999999996
504,06-07-KDP-02,Tap Water,6/7/2024 11:47,,-156.32592612611808,20.748518199399456,,,,,,,,24.5381,,,,,,,,,,,,,,,2.9747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9747
505,06-07-KDP-03,Tap Water,6/7/2024 12:00,,-156.32330796721712,20.74724786106882,,,,,,,,13.4075,,,,,,,,,,,,,,,2.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.276
506,06-07-KDP-04,Tap Water,6/7/2024 12:20,,-156.3155864929405,20.76240237440363,,,,,,,,22.6478,,,,,,,,,,,,,,,2.7197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7197
507,06-07-KDP-05,Tap Water,6/7/2024 12:33,,-156.30065184110194,20.766442681004765,,,,,,,,20.6085,,,,,,,,,,,,,,,2.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0168
508,06-10-KDP-01,Tap Water,6/10/2024 8:53,,-156.3103199717963,20.77585561811588,,,,,,,,14.0606,,,,,,,,,,,,,,,18.8995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8995
509,06-10-KDP-02,Tap Water Filtered,6/10/2024 8:53,,-156.3069739282027,20.77570620063539,,,,,,,,13.6215,,,,,,,,,,,,,,,26.3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3511
510,06-10-KDP-03,Tap Water Filtered,6/10/2024 8:53,,-156.30685415720208,20.777959197325583,,,,,,,,11.3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
511,6-11-24-01-JI,Tap Water,6/11/2024 8:23,,-156.68488817749198,20.88364848570736,,,,,,,,100.1198,,,,,,,,,,,,,,,13.4866,,,,,,,,,,,6.4349,,,,,,,,,,,3.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93
512,06-14-KDP-01,Tap Water,6/14/2024 12:01,,-156.40126802315288,20.641675918575466,,,,,,,,11.1614,,,,,,,,,,,,,,,1.8798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8798
513,06-14-KDP-02,Tap Water Filtered,6/14/2024 12:02,,-156.40085194294429,20.638936093963583,,,,,,,,11.3398,,,,,,,,,,,,,,,1.8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8261
514,06-14-KDP-03,Tap Water,6/14/2024 12:54,,-156.3544124584844,20.73055832123595,,,,,,,,3.5006,,,,,,,,,,,,,,,48.3396,,,,,,,,,,,2.4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.825199999999995
515,06-14-KDP-04,Tap Water,6/14/2024 13:00,,-156.339866850039,20.726121542114857,,,,,,,,11.8777,,,,,,,,,,,,,,,2.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7286
516,06-14-KDP-05,Tap Water,6/14/2024 13:08,,-156.34264196245653,20.725010882703977,,,,,,,,8.191,,,,,,,,,,,,,,,1.1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1594
517,06-14-KDP-06,Tap Water,6/14/2024 13:08,,-156.34134827181728,20.724489027890872,,,,,,,,8.5964,,,,,,,,,,,,,,,2.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.145
518,06-14-KDP-07,Tap Water Filtered,6/14/2024 13:08,,-156.34056601949467,20.724062915302884,,,,,,,,16.4678,,,,,,,,,,,,,,,2.4877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4877
519,06-14-KDP-08,Tap Water Filtered,6/14/2024 13:08,,-156.34116570829565,20.724355051277357,,,,,,,,12.7898,,,,,,,,,,,,,,,2.3246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3246
520,06-14-KDP-09,Tap Water,6/14/2024 13:08,,-156.30629623124028,20.761405045254644,,,,,,,,12.9059,,,,,,,,,,,,,,,2.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.564
521,06-14-KDP-10,Tap Water Filtered,6/14/2024 13:08,,-156.3089629643887,20.760832313843483,,,,,,,,2.9743,,,,,,,,,,,,,,,5.5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5099
522,06-14-KDP-11,Tap Water,6/14/2024 13:08,,-156.30961147683743,20.769176134278336,,,,,,,,11.9689,,,,,,,,,,,,,,,2.1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1645
523,06-14-KDP-12,Tap Water Filtered,6/14/2024 13:08,,-156.30638653672415,20.768687504133343,,,,,,,,7.1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
524,06-14-KDP-13,Tap Water,6/14/2024 13:08,,-156.30653735666667,20.76625314202332,,,,,,,,19.3962,,,,,,,,,,,,,,,2.8426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8426
525,06-14-KDP-14,Tap Water,6/14/2024 13:08,,-156.30930040679223,20.769027459912635,,,,,,,,13.1882,,,,,,,,,,,,,,,2.2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2873
526,06-14-KDP-15,Tap Water Filtered,6/14/2024 13:08,,-156.3098007302131,20.76890674313444,,,,,,,,7.6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
527,06-14-KDP-16,Tap Water,6/14/2024 13:08,,-156.30179664832232,20.766655587540843,,,,,,,,16.6224,,,,,,,,,,,,,,,2.2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2637
528,06-14-KDP-17,Tap Water,6/14/2024 13:08,,-156.30250925342477,20.76789611450908,,,,,,,,21.1199,,,,,,,,,,,,,,,2.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0166
529,06-14-KDP-18,Tap Water Filtered,6/14/2024 13:08,,-156.30250693465152,20.7673391922107,,,,,,,,4.2337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
530,06-14-KDP-19,Tap Water,6/17/2024 10:59,,-156.3087046616578,20.773261184716063,,,,,,,,13.8034,,,,,,,,,,,,,,,49.4922,,,,,,,,,,,4.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.255199999999995
531,06-14-KDP-20,Tap Water Filtered,6/17/2024 10:59,,-156.3123355027039,20.773292805011376,,,,,,,,15.2296,,,,1.1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
532,07-19-KDP-01,Tap Water,7/19/2024 11:56,,-156.3112958757514,20.77682025685596,,,,,,,,5.8735,,,,,,,,,,,,,,,20.2476,,,,,,,,,,,5.7233,,,,,,,,,,,2.4753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.446199999999997
533,07-19-KDP-02,Tap Water,7/19/2024 12:20,,-156.31078484697258,20.77998216946065,,,,,,,,6.2604,,,,,,,,,,,,,,,14.1158,,,,,,,,,,,5.0157,,,,,,,,,,,2.3855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.517
534,07-19-KDP-03,Tap Water,7/19/2024 12:30,,-156.32217409294643,20.78071097738989,,,,,,,,5.7392,,,,,,,,,,,,,,,12.9113,,,,,,,,,,,4.7918,,,,,,,,,,,2.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2601
535,07-19-KDP-04,Tap Water Filtered,7/19/2024 12:32,,-156.32268054848797,20.78362952089788,,,,,,,,2.1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
536,07-19-KDP-05,Tap Water,7/19/2024 13:49,,-156.30743009633306,20.758540273626885,,,,,,,,11.1476,,,,,,,,,,,,,,,40.5608,,,,,,,,,,,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6588
537,07-19-KDP-06,Tap Water Filtered,7/19/2024 13:50,,-156.31037602337304,20.761048047162383,,,,,,,,2.9622,,,,,,,,,,,,,,,1.6631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6631
538,7-25-24-JI-01,Tap Water,7/29/2024 7:15,,-156.67216102481115,20.866665149576978,,,,,,,,73.1916,,,,,,,,,,,,,,,10.6291,,,,,,,,,,,4.803,,,,,,,,,,,2.3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.788
539,7-25-24-JI-02,Tap Water,7/29/2024 7:16,,-156.67241751569824,20.86699384922169,,,,,,,,65.6113,,,,,,,,,,,,,,,10.2903,,,,,,,,,,,4.5787,,,,,,,,,,,2.3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2238
540,08-02-KDP-01,Tap Water,8/2/2024 14:59,,-156.34174840439294,20.86871067651184,,,,,,,,,,,,,,,,,,,,,,,15.8739,,,,,,,,,,,5.6507,,,,,,,,,,,3.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7238
